,card href,card-heading,card-img-top src,rating-badge,light,num-photos,mb-3,clickable,clickable 2,clickable 3,card-text,mb-3 2,mb-3 3,collection-cta,collection-cta href,btn,btn href,Time,TimeInNumber
10,https://www.holidify.com/places/mount-abu/,"11. Mount Abu, Rajasthan - A beautiful hill station in Rajasthan",https://www.holidify.com/res/images/patt.png,4.4,/5,View 15+ photos,Known For :,Nakki Lake,Guru Shikhar,Toad Rock,"The only hill station of , its cool atmosphere and lush green surroundings make it a major tourist spot within the state. The most important attraction, however, is undoubtedly the , which are the most stunning pieces of architecture in the country. One can also take part in the famous Summer Festival of Mount Abu that takes place in June every year. This two-day festival showcases an array of classical and folk music performances that highlight the live culture and tribal life of Rajasthan. May 17th - 18th, 2019",October to March,Best Time:,21 Mount Abu Attractions,https://www.holidify.com/places/mount-abu/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/mount-abu/packages.html,May,5
11,https://www.holidify.com/state/kerala/,12. Kerala - God's Own Country,https://www.holidify.com/res/images/patt.png,,,,,,,,"Kerala - home to the languid backwaters, long coastlines, sprawling tea gardens, and colourful dance forms, is also famously known as 'God's Own Country'. Located on the Malabar coast of Southern India, it is a tiny sliver of paradise that is also one of the best tropical tourist destinations one can look for. Whether you want to bask in the sun and sand of the palm tree-lined Kovalam beach or want to take a hike to Munnar hill station, or even if you're going to walk down the bustling streets of Kochi, Kerala has everything on offer to take your pick from!",,,,,,,May,5
12,https://www.holidify.com/places/kinnaur/,"13. Kinnaur, Himachal Pradesh - The land of god",https://www.holidify.com/res/images/patt.png,4.4,/5,View 11+ photos,Known For :,Reckong Peo,Kalpa,Sarahan,"Kinnaur, also known as """"Land of god"""" is about 235 Km from Shimla and is known for its serenity and beauty of the lush green and rocky mountainscape having Satluj, Baspa and Spiti river snaking through it. Sarahan, a beautiful hamlet located near Kinnaur, is situated at an average height of 2165 metres above sea level. It comes under the Shimla district and is famous for its apple orchards, pine forests, slate roofed houses and small streams. Bhimkali Temple Complex, Bhaba Valley and Bird Park are some of the major attractions here.",April to October,Best Time:,11 Kinnaur Attractions,https://www.holidify.com/places/kinnaur/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/kinnaur/packages.html,May,5
13,https://www.holidify.com/places/ladakh/,"14. Leh Ladakh, Jammu & Kashmir - India's Own Moonland",https://www.holidify.com/res/images/patt.png,4.6,/5,View 92+ photos,Known For :,Pangong Lake,Khardung La,Nubra Valley,"A land like no other with superabundance of attractions to visit and phantasmagoric and fabulous landscapes, amazing people and culture, Ladakh is truly a heaven on Earth.",Jun to Sep,Best Time:,69 Ladakh Attractions,https://www.holidify.com/places/ladakh/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/ladakh/packages.html,May,5
14,https://www.holidify.com/state/west-bengal,"15. Sandakphu - Darjeeling - Kalimpong, West Bengal",https://www.holidify.com/res/images/patt.png,,,,,,,,"A wonderland for trekkers, Sandakphu is the highest point in the Singalila range, at a height of 11,929 feet. Nature is at its pristine best here, and when you reach the peak, you'll realise it was worth it. The peak is a vantage point from where one can see four of the world's five highest peaks - Everest, Kanchenjunga, Makalu and Lhotse. 58 kms away is Darjeeling, famous for its toy train, tea and hills. 50 km away from Darjeeling is Kalimpong, which is as beautiful as Darjeeling, but less crowded. Deolo Hill, Cactus Nursery and Golf Course are some of the attractions here.",,,,,,,May,5
15,https://www.holidify.com/places/kausani/,"16. Kausani, Uttarakhand",https://www.holidify.com/res/images/patt.png,4.0,/5,View 14+ photos,Known For :,Rudradhari Falls and Caves,Gwaldam,Trek to Pinnath,"Embellished with all the right ingredients including lush green valley, verdant pine tree forests, meandering creeks, tranquility and majestic Himalayan peaks, Kausani is one of the most spellbinding hill stations in Uttarakhand.","April to June, September to December",Best Time:,11 Kausani Attractions,https://www.holidify.com/places/kausani/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/kausani/hotels-where-to-stay.html,May,5
16,https://www.holidify.com/places/chail/,"17. Chail, Himachal Pradesh",https://www.holidify.com/res/images/patt.png,3.9,/5,View 10+ photos,Known For :,Chail Palace Hotel,Chail Cricket Ground,Chail wildlife sanctuary,"Chail is a quiet hill station close to Shimla, known for the world's highest cricket ground and the heritage hotel, Chail Palace, in the midst of pine and deodar trees.",Throughout the year,Best Time:,11 Chail Attractions,https://www.holidify.com/places/chail/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/chail/packages.html,May,5
17,https://www.holidify.com/places/mcleodganj/,"18. Mcleodganj, Himachal Pradesh - Witness the celebrations of Buddha Jayanti",https://www.holidify.com/res/images/patt.png,4.4,/5,View 19+ photos,Known For :,Bhagsu Falls,Namgyal Monastery,Bhagsunag Temple,"Mcleodganj is a hill station near Dharamshala, popular among trekkers. Its culture is a beautiful blend of Tibetan with some British influence. May is one of the best time to visit Mcleodganj for sightseeing and also to explore treks through the Triund and Indrahar Pass and explore flora and fauna of the region. If one wishes to, they can also participate or witness the celebrations held on Buddha Jayanti in May. 12th May, 2019",October to June,Best Time:,37 Mcleodganj Attractions,https://www.holidify.com/places/mcleodganj/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/mcleodganj/packages.html,May,5
18,https://www.holidify.com/places/spiti/,"19. Spiti Valley, Himachal Pradesh - Trekking mecca and a virgin paradise",https://www.holidify.com/res/images/patt.png,4.7,/5,View 54+ photos,Known For :,Chandratal Lake,Key Monastery,Kunzum Pass,"Long winding roads and picturesque valleys presenting glimpses of cold deserts and snow-crowned mountains, with intermittent greenery and picture-perfect villages welcome you when you set foot into Spiti Valley. Bordered on all sides by the Himalayas, Spiti Valley, located in Himachal Pradesh, has an altitude of 12,500 feet above sea level, and gets around 250 days of sunshine in the year, making it one of the coldest places in the country. With the thick Himalayan snow cutting Spiti off from the rest of the country for around 6 months a year, the summer months are the only time Spiti is directly accessible via motorway.",Mid May to Mid Oct,Best Time:,31 Spiti Attractions,https://www.holidify.com/places/spiti/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/spiti/packages.html,May,5
19,https://www.holidify.com/places/almora/,"20. Almora, Uttarakhand - A cozy heritage town nestled in the Himalayas.",https://www.holidify.com/res/images/patt.png,3.9,/5,View 20+ photos,Known For :,Zero Point,Jageshwar,Kasar Devi,"Cradled in the wilderness of Himalayan ranges, the sprawling town of Almora shaped like a horse-shoe is a hill station that boasts of a pre-British heritage and an adyllic vibe.",Throughout the year,Best Time:,16 Almora Attractions,https://www.holidify.com/places/almora/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/almora/packages.html,May,5
20,https://www.holidify.com/places/kotagiri/,"21. Kotagiri, Tamil Nadu",https://www.holidify.com/res/images/patt.png,4.4,/5,View 15+ photos,Known For :,Elk Falls,Longwood Shola,Trekking,"Kotagiri is a smallest and oldest hill station, nestled in the lap of Nilgiri Hills bounded by surroundings that exhibits peace and tranquility. A hill town that was first noticed by the British as their summer home away from the heat of plains, today, it is again gaining popularity among tourists.",December to May,Best Time:,7 Kotagiri Attractions,https://www.holidify.com/places/kotagiri/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/kotagiri/hotels-where-to-stay.html,May,5
21,https://www.holidify.com/places/dandeli/,"22. Dandeli, Karnataka - Goa's adventurous extension",https://www.holidify.com/res/images/patt.png,4.2,/5,View 27+ photos,Known For :,River Rafting in Dandeli,Kali Tiger Reserve,Magod Falls,"Bestowed with the lush green forests and laying on the banks of the Kali river, Dandeli is truly a fascinating mix of wildlife, scenic beauty and adventure sports.",October to May,Best Time:,25 Dandeli Attractions,https://www.holidify.com/places/dandeli/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/dandeli/hotels-where-to-stay.html,May,5
22,https://www.holidify.com/places/pachmarhi/,"23. Pachmarhi, Madhya Pradesh - Queen of the Satpuras",https://www.holidify.com/res/images/patt.png,4.4,/5,View 16+ photos,Known For :,Bee falls,Jata Shankar caves,Pandava Caves,"The only hill station in , Pachmarhi is often known as the queen of the Satpura ranges.",Throughout the year,Best Time:,18 Pachmarhi Attractions,https://www.holidify.com/places/pachmarhi/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/pachmarhi/hotels-where-to-stay.html,May,5
23,https://www.holidify.com/places/auli/,"24. Auli, Uttarakhand - The skiing destination of India",https://www.holidify.com/res/images/patt.png,4.2,/5,View 12+ photos,Known For :,Skiing in Auli,Trishul Peak,Auli Ropeway,"Dotted with the apple orchards, old oaks and pine trees there is no dearth of natural beauty in Auli. Apart from skiing you can also go for numerous treks in the hills of Garhwal Himalayas and enjoy the spellbinding views of the snow-draped mountains. Auli is a popular hill resort in the Himalayan range dating back to 8th Century AD.",Throughout the year,Best Time:,12 Auli Attractions,https://www.holidify.com/places/auli/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/auli/hotels-where-to-stay.html,May,5
24,https://www.holidify.com/pages/street-food-in-hyderabad-1503.html,25. Enjoy delicious Ramzan food in Hyderabad,https://www.holidify.com/res/images/patt.png,,,,,,,,"Hyderabad in one of the best places to visit in May in India for foodies to enjoy its world's famous Hyderabadi Biriyani and Haleem! This is available everywhere and anywhere in Hyderabad, and hence you can go and try it at any place as the basic recipe remains the same everywhere. This yummy meaty main course with the right amount of spices and flavour is every non-vegetarian's paradise.",,,,,,,May,5
25,https://www.holidify.com/collections/treks-in-india,26. Trekking in North India - Open up to visitors in April,https://www.holidify.com/res/images/patt.png,,,,,,,,"Going on treks in India in May is one of the best ways to explore its mountains, beaches and biodiversity. As the glaciers and ice melt from the mighty snow peaks of the Himalayas in the north, there is a spectacular range of treks in India for adventure lovers. The Himalayan treks vary in difficulty from the difficult and almost impassable Upper Himalayas in Uttarakhand to the long winding trekking trails of Himachal Pradesh. In the month of April, it best to visit places in Himachal Pradesh, Kashmir (but not Ladakh) and Uttarakhand as the trekking opens up fully to visitors here.",,,,,,,May,5
26,https://www.holidify.com/places/lansdowne/,"27. Lansdowne, Uttarakhand - Quaint little hilly town",https://www.holidify.com/res/images/patt.png,4.0,/5,View 17+ photos,Known For :,Bhulla Lake,Tip N Top,Tarkeshwar Mahadev Temple,"Lansdowne is a quaint little hill town located at a distance of 258 km from Delhi in Pauri district of Uttarakhand. Laden with oak and pine forest and dotted with buildings of the colonial era, this hill station is a haven for bird watchers, casual hikers and weekenders from NCR.",Throughout the year,Best Time:,14 Lansdowne Attractions,https://www.holidify.com/places/lansdowne/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/lansdowne/hotels-where-to-stay.html,May,5
27,https://www.holidify.com/places/mahabaleshwar/,"28. Mahabaleshwar, Maharashtra - The land of Strawberries",https://www.holidify.com/res/images/patt.png,4.4,/5,View 20+ photos,Known For :,Elephant's Head Point,Chinaman's Falls,Dhobi Waterfall,"A hill town in Western Ghats, apart from its strawberries, Mahabaleshwar is also well known for its numerous rivers, magnificent cascades and majestic peaks.",October to June,Best Time:,31 Mahabaleshwar Attractions,https://www.holidify.com/places/mahabaleshwar/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/mahabaleshwar/hotels-where-to-stay.html,May,5
28,https://www.holidify.com/places/shimla/,"29. Shimla, Himachal Pradesh - The Hill-Station with Rich Colonial History",https://www.holidify.com/res/images/patt.png,4.2,/5,View 24+ photos,Known For :,The Ridge,"Mall Road, Shimla",Kufri,"Situated at a height of 2200m, Shimla is the capital and the largest city of Himachal Pradesh in India. Set amidst beautiful hills and mystical woods, Shimla has been a very popular hill-station among Indian families and honeymooners since the last 50 years.",October to June,Best Time:,63 Shimla Attractions,https://www.holidify.com/places/shimla/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/shimla/packages.html,May,5
29,https://www.holidify.com/state/jammu-and-kashmir/,30. Jammu and Kashmir - Paradise on the Earth,https://www.holidify.com/res/images/patt.png,,,,,,,,"Popularly known as the ""Paradise on Earth"", Jammu and Kashmir is world famous for its scenic splendour, snow-capped mountains, plentiful wildlife, exquisite monuments, hospitable people and local handicrafts. Your trip to Jammu and Kashmir will be a memorable one as the state will not only appeal to you with its scenic beauty and snow-covered mountain ranges, but the adventure sports will take you to a different world.",,,,,,,May,5
30,https://www.holidify.com/places/chikmagalur/,"31. Chikmagalur, Karnataka - The coffee land of Karnataka",https://www.holidify.com/res/images/patt.png,4.3,/5,View 15+ photos,Known For :,Baba Budangiri,Mullayanagiri,Bhadra Wildlife Sanctuary,"Famously known as the ‘Coffee Land of Karnataka’, Chikmagalur is situated in the foothills of the Mullayangiri Range in Karnataka and stands at an altitude of 3400 feet. If you love the aroma of freshly brewed coffee in the mornings, you are going to love Chikmagalur, which has a perpetual fragrance of coffee lingering in the air. Famous for its tall mountains, lush green forests and its tranquil environment (apart from its coffee production), Chikmagalur is a very popular tourist destination and is a quaint getaway from the busy life of the city.The name Chikmaglur comes from the Kannada word Cikkamagala, which means - younger daughter’s town. According to legend, Chikmaglur was given as dowry to the youngest daughter of Rukmangada, the chief of Sakharayapattana, a town in the region.",Throughout the year,Best Time:,22 Chikmagalur Attractions,https://www.holidify.com/places/chikmagalur/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/chikmagalur/hotels-where-to-stay.html,May,5
