,card href,card-heading,card-img-top src,rating-badge,light,num-photos,mb-3,clickable,clickable 2,clickable 3,card-text,mb-3 2,mb-3 3,collection-cta,collection-cta href,btn,btn href,Time,TimeInNumber
10,https://www.holidify.com/places/shillong/,"11. Shillong, Meghalaya",https://www.holidify.com/res/images/patt.png,4.3,/5,View 21+ photos,Known For :,Umiam Lake,Elephant Falls,Cathedral Of Mary Help Of Christians Shillong,"Born in the laps of nature, Shillong is the capital of Meghalaya and offers every one of its bequeathed element for exploration to the wanderlust. The light drizzles and the cooling gentle wind in December in Shillong add to the joy of visiting this hill station. Shillong is also known as the ‘Scotland of the East’ due to its exciting mountain peaks, crystal clear lakes, breathtakingly beautiful golf courses, and museums. Visiting Shillong in December is an experience of a lifetime and it is also famous as the music capital of India. Many prominent musicians have hailed from this place and music events keep happening throughout the year, making it a very youthful and lively place.",September to May,Best Time:,31 Shillong Attractions,https://www.holidify.com/places/shillong/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/shillong/packages.html,December,12
11,https://www.holidify.com/places/pondicherry/,12. Pondicherry,https://www.holidify.com/res/images/patt.png,4.1,/5,View 29+ photos,Known For :,"Paradise Beach, Pondicherry",Aurobindo Ashram,Auroville,"Puducherry was the largest French colony in India and the French influence on the city can be seen till today. Pondicherry is a beautiful beach town with pleasant weather in the month of December making it the ideal time for sightseeing, water sports and laid-back beach vacations. Make sure you visit the famous Aurobindo Ashram and the serene meditative town of Auroville. Discover Pondicherry's glittering beaches, endless shorelines, off-beat nightlife and find your spiritual energy this December.",October to March,Best Time:,48 Pondicherry Attractions,https://www.holidify.com/places/pondicherry/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/pondicherry/packages.html,December,12
12,https://www.holidify.com/places/andaman-nicobar-islands/,13. Andaman & Nicobar,https://www.holidify.com/res/images/patt.png,4.5,/5,View 19+ photos,Known For :,Radhanagar Beach,Cellular Jail,Ross Island,"A group of about 600 islands in the Bay of Bengal, Andaman and Nicobar Islands are known for their scenic beaches, dense forests and adventurous water sports. December is one of the best times to go to the humid sultry island state of Andamans and Nicobar Islands. The pleasant winter climate allows travellers to fully explore the crystal clear waters and stunning coral reefs. With a range of activities to choose from such as snorkelling, scuba diving and visiting the beautiful national parks, these tiny islands are a must visit in December!",October to Jun,Best Time:,82 Andaman Attractions,https://www.holidify.com/places/andaman-nicobar-islands/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/andaman-nicobar-islands/packages.html,December,12
13,https://www.holidify.com/places/jaipur/,"14. Jaipur, Rajasthan - The Pink City",https://www.holidify.com/res/images/patt.png,4.4,/5,View 72+ photos,Known For :,Amer Fort,"City Palace, Jaipur",Nahargarh Fort,"Jaipur is a vibrant amalgamation of the old and the new. Also called the Pink City, The capital of the royal state of Rajasthan, Jaipur has been ruled by Rajput kingdoms for many centuries and developed as a planned city in the 17th century AD. Winters in Jaipur have warm sunny days and colder nights making the place perfect for sightseeing in December. Enjoy the delicacies of Rajasthan with dollops of ghee in the colder winter nights to satisfy your cravings.",October to March,Best Time:,62 Jaipur Attractions,https://www.holidify.com/places/jaipur/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/jaipur/packages.html,December,12
14,https://www.holidify.com/places/wayanad/,"15. Wayanad, Kerala - Nature's Abode",https://www.holidify.com/res/images/patt.png,4.3,/5,View 71+ photos,Known For :,Banasura Sagar Dam,Wayanad Wildlife Sanctuary,Chembra Peak,"Replete with enchanting waterfalls, historical caves, comfortable resorts and homestays, this popular town is famous for its spice plantations and wildlife. The minimum temperature that the hill station experiences in December is around 10°C while the maximum is 24°C. The weather stays misty, breezy during the day and chilly in the night time. The climate is perfect for exploring the nature reserves, go sightseeing, bird watching or to explore the wildlife. Christmas and New Year are some of the festivals celebrated in the district with great enthusiasm during winters.",Throughout the year,Best Time:,34 Wayanad Attractions,https://www.holidify.com/places/wayanad/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/wayanad/hotels-where-to-stay.html,December,12
15,https://www.holidify.com/places/mahabalipuram/,"16. Mahabalipuram, Tamil Nadu - Temples, Caves, Beaches and Crocodiles",https://www.holidify.com/res/images/patt.png,4.3,/5,View 20+ photos,Known For :,Shore Temple,Mahabalipuram Beach,Five Rathas,"Earlier known as Mamallapuram, Mahabalipuram is one of the most popular and beautiful destinations located in the Southern part of India. Famous for its elaborately carved, intricate temples and rocky caves, Mahabalipuram is a real treat to visit in India in December. The local made handicrafts and artefacts also add to its splendour. With its wide and pristine white sandy beaches, the cool casuarina trees, along with the pleasant and cool temperature that the state acquires by this time of the year, Mahabalipuram is definitely one of the places to visit in India in December.",November to February,Best Time:,23 Mahabalipuram Attractions,https://www.holidify.com/places/mahabalipuram/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/mahabalipuram/hotels-where-to-stay.html,December,12
16,https://www.holidify.com/places/kaziranga-national-park/,"17. Kaziranga National Park, Assam - Place to Spot rhinos in india in December",https://www.holidify.com/res/images/patt.png,3.7,/5,View 40+ photos,Best Time:,,,,"Kaziranga National Park is a UNESCO World Heritage Site in India and a well known, protected animal reserve. It is known for housing more than half of the world's one-horned rhinoceros and that's not even it. It is also an important tiger reserve, with a large density of tigers present within the national park. Set along the mighty river the Brahmaputra, the park floods during the monsoons from June- August. Kaziranga comes alive in the winter month of December with warm days and cool nights, opening up the perfect conditions to spot wildlife. You can also spot leopards, foxes, deer, flying squirrels, pelicans, hornbill and plenty of other floral and faunal species, which makes it an exciting trip for family vacations and photography enthusiasts alike.",October to June,,,,View Packages,https://www.holidify.com/places/kaziranga-national-park/packages.html,December,12
17,https://www.holidify.com/places/konark/,"18. Konark, Orissa - A December festival with the Sun temple in the backdrop",https://www.holidify.com/res/images/patt.png,4.3,/5,View 36+ photos,Known For :,"Sun Temple, Konark",Chandrabhaga Beach,ASI Museum,"While Konark is identified by the Sun temple located here, December in Konark is better known as the host to an annual dance festival by the name of Konark Dance Festival. The temple, each and every structure and element that it finds itself adorned by, together with a celebration of the classical dances, leaves few better specimens of classical Indian arts and culture. Definitely, a must visit place in India in December. While in Konark, don't miss a stroll on a pristine stretch of golden sands, the Konark beach.",September to March,Best Time:,5 Konark Attractions,https://www.holidify.com/places/konark/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/konark/hotels-where-to-stay.html,December,12
18,https://www.holidify.com/places/mukteshwar/,"19. Mukteshwar, Uttarakhand",https://www.holidify.com/res/images/patt.png,4.5,/5,View 18+ photos,Known For :,Sitla,Chauli ki Jaali,Mukteshwar Temple,"Mukteshwar is a small hill town mostly known for it's amazing views of Himalayan ranges you get from there. Another one of Uttaranchal's beautiful hill stations, Mukteshwar deriving its name from Lord Shiva is complete with fruit orchards, coniferous forests and rolling meadows at a height of 7500 ft. December is a great time to visit Mukteshwar to watch the picturesque snow capped Himalayan peaks and explore the quaint little cottages and homes in Mukteshwar built in old Colonial style. In December, Mukteshwar allows a breath-taking view of the mighty Nanda Devi Peak.",October to June,Best Time:,12 Mukteshwar Attractions,https://www.holidify.com/places/mukteshwar/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/mukteshwar/hotels-where-to-stay.html,December,12
19,https://www.holidify.com/places/tawang/,"20. Tawang, Arunachal Pradesh",https://www.holidify.com/res/images/patt.png,4.7,/5,View 26+ photos,Known For :,Sela Pass,Tawang Monastery,Madhuri Lake,"Located at a height of about 3048m, Tawang is known for many important and beautiful monasteries and is famous as the birth place of Dalai Lama. What begins to define the area is its significance for Buddhist monks. Tawang is the place to go for monasteries, with the Tawang Monastery being the most popular one and extremely sacred for the Buddhists. The natural beauty of Tawang in December is breathtaking. With heavy snowfall in December in Tawang the place transformed into a magical spiritual wonderland. Tourists can enjoy skiing in December. If you do end up visiting Tawang during winter, make sure to catch the Hornbill Festival. This festival is held in December and is an excellent way of learning about the culture of Tawang. The festival also hosts several activities including dance, sports, food, art forms and many more.",September to March,Best Time:,9 Tawang Attractions,https://www.holidify.com/places/tawang/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/tawang/packages.html,December,12
20,https://www.holidify.com/places/thrissur/,"21. Thrissur, Kerala",https://www.holidify.com/res/images/patt.png,4.3,/5,View 44+ photos,Known For :,Athirapally Falls,Charpa Falls,Vadakummnathan temple,"Located in South India and also known to be the official cultural capital of Kerala, Thrissur has countless festivals on its calenders and countless temples on its maps. Spend a December, under its pleasant weather, in a hub of classical Keralan arts and culture. Several efforts have been made by the people living here to promote the dying Keralan performing arts and cultural activities. One can learn a lot about the ancient practice of Ayurveda over here as well. Also on its itineraries are falls, a zoo, a dam, gardens and a river.",Throughout the year,Best Time:,41 Thrissur Attractions,https://www.holidify.com/places/thrissur/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/thrissur/packages.html,December,12
21,https://www.holidify.com/places/varanasi/,"22. Varanasi, Uttar Pradesh",https://www.holidify.com/res/images/patt.png,4.4,/5,View 23+ photos,Known For :,Kashi Vishwanath Temple,"Ganga Aarti, Varanasi",Dashashwamedh Ghat,"Also known as Banaras or Kashi, the holy city of Varanasi is located on the banks of sacred river Ganga and is considered one of the holiest cities in India owing to its location and the numerous temples in it. Varanasi is one of the oldest cities in the world and is famous for stunning river ghats known for cremating the dead. Visiting Varanasi in December gives tourists the advantage of the cosy climate to freely explore its rich cultural heritage. In this eccentric city of Varanasi, get an experience of a lifetime by watching the morbid and stark contrast of life and death on the river and along the narrow zig-zag alleys of this ancient city.",October to March,Best Time:,38 Varanasi Attractions,https://www.holidify.com/places/varanasi/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/varanasi/hotels-where-to-stay.html,December,12
22,https://www.holidify.com/places/diu/,"23. Diu, Daman and Diu - A mini-Goa",https://www.holidify.com/res/images/patt.png,4.1,/5,View 33+ photos,Known For :,Naida Caves,Nagoa Beach,Gangeshwar Mahadev Temple,"Located near the port of Veraval, Diu is a small island which was earlier a Portuguese colony and is now guarded by beaches all around. If you want to escape the crowd in Goa in December and chill at cleaner beaches, Diu is the place.",July to March,Best Time:,21 Diu Attractions,https://www.holidify.com/places/diu/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/diu/hotels-where-to-stay.html,December,12
23,https://www.holidify.com/places/bharatpur/bharatpur-national-park-sightseeing-1345.html,"24. Bharatpur National Park, Bharatpur",https://www.holidify.com/res/images/patt.png,4.3,/5,View 19+ photos,,,,,"Now known as the Keoladeo National Park, Bharatpur National Park is a famous bird watching paradise and is among one of the World Heritage sites. It has diverse habitats are home to 366 bird species, 379 floral species, 50 species of fish, 13 species of snakes, 5 species of lizards, 7 amphibian species,7 turtle species, and a variety of other invertebrates. Every December in Bharatpur National Park, thousands of migratory waterfowl visit the park for winter breeding making in a photographers paradise. The sanctuary is one of the richest bird areas in the world and has activities such as Elephant Back Safari and Jeep Rides. Visit Bharatpur National Park in December for an unforgettable wildlife experience.",,,,,,,December,12
24,https://www.holidify.com/places/murudeshwar/,"25. Murudeshwar, Karnataka",https://www.holidify.com/res/images/patt.png,4.4,/5,View 86+ photos,Known For :,Murudeshwar Temple,Netrani Island,Murudeshwar Beach,"A small temple town located on the western coast of India in the state of Karnataka, Murudeshwar is marked by the second highest Shiva statue in the world. This structure watches over the sea and all that's around and is worth the sprain in the neck. Murudeshwar in December is also a superb venue for scuba diving. With its scuba diving facilities active only during a few months, head to the city in December, for its pristine clear waters. It's golden history, scenic beauty and calm, serene environment, makes it one of the places to visit in India in December.",October to May,Best Time:,8 Murudeshwar Attractions,https://www.holidify.com/places/murudeshwar/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/murudeshwar/hotels-where-to-stay.html,December,12
25,https://www.holidify.com/places/kovalam/,"26. Kovalam, Kerala - Beaches, Ayurveda and Shopping",https://www.holidify.com/res/images/patt.png,4.2,/5,View 26+ photos,Known For :,"Vellayani Lake, Kovalam",Water Sports in Kovalam,Lighthouse Beach,"An idyllic village along the coastlines of the Arabian Sea, Kovalam is most famous for its three pristine beaches with shallow waters and low tidal waves where one can go surfing, wooden and motorboat riding. The beach town of Kovalam has three famous beaches - Lighthouse beach, Samudra beach and Hawah beach, which together form its majestic rocky crescent. Kovalam essentially means a grove of coconut trees and the little town is filled with these palms. December in Kovalam is relatively dry and warm as well. It's going to be a perfect winter vacation if you want to escape the cold.",September to March,Best Time:,24 Kovalam Attractions,https://www.holidify.com/places/kovalam/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/kovalam/packages.html,December,12
26,https://www.holidify.com/places/orchha/,"27. Orchha, Madhya Pradesh",https://www.holidify.com/res/images/patt.png,4.5,/5,View 18+ photos,Known For :,"Jehangir Mahal, Orchha Fort",Ram Raja Temple,"Raja Mahal, Orchha Fort","Known for its grand palaces and intricately carved temples and striking forts, Orchha is a city with a lot of historical significance and a photographers' delight. Visit Orchha in December to get the best climate for a trip filled with history and heritage. Orchha was the capital of one of the most powerful dynasties to ever rule in India- the Bundelas. The sheer magnificence and grandeur of the havelis and temples are absolutely breathtaking. Winter season in December is the most advisable time for a visit to Orchha when the climate is pleasant and the ambience lovely. This is also the peak season for travellers.",July to March,Best Time:,16 Orchha Attractions,https://www.holidify.com/places/orchha/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/orchha/packages.html,December,12
27,https://www.holidify.com/places/sonamarg/,"28. Sonamarg, Jammu & Kashmir",https://www.holidify.com/res/images/patt.png,4.5,/5,View 19+ photos,Known For :,Thajiwas Glacier,Zoji La,Vishansar Lake,"Sonamarg in December is a town with snow-covered flower-laden fields, surrounded by majestic glaciers and serene lakes. Bound by natural beauty on all sides, breathtaking glaciers and serene lakes Sonamark is a popular tourist attraction in that state of Jammu & Kashmir. Visit the beautiful Nilagrad, a colony of the Baltics and the various mountain lakes such as Gangabal, Vishansar and Krishnasar situated in and around Sonamarg. Discover the stunning Himalayan glaciers and romantic picturesque views in the chilly winter months of December in Sonamarg.",May to October,Best Time:,10 Sonamarg Attractions,https://www.holidify.com/places/sonamarg/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/sonamarg/packages.html,December,12
28,https://www.holidify.com/places/delhi/,29. Delhi - The Capital City of India,https://www.holidify.com/res/images/patt.png,4.1,/5,View 67+ photos,Known For :,India Gate,Qutub Minar,Humayun's Tomb,"The capital of India, Delhi is a cosmopolitan city with a historic old Delhi and the modern New Delhi. From historical monuments to crowded shopping malls, from an extensive network of the modern metro system to Delhi University campus, Dilli has multiple personalities and is considered to be the city with a heart. December is one of the best times to explore this historic city if you want to skip the excessively hot summer months. Don't forget to binge on amazing Delhi street-food!",October to March,Best Time:,113 New Delhi Attractions,https://www.holidify.com/places/delhi/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/delhi/packages.html,December,12
29,https://www.holidify.com/places/kohima/,"30. Kohima, Nagaland",https://www.holidify.com/res/images/patt.png,3.8,/5,View 12+ photos,Known For :,Dzukou Valley and Japfu Peak,Kohima Museum,Touphema Village,"Break the trend of going to conventional places and plan a trip to the North East. Nagaland is one of the best places to visit in December in India, especially in the North East. The very famous Hornbill festival occurs during this timeThey'reand hence it would be really wise for you to visit this amazing place at the same time. Traditional dances, folk songs and theatrical performances are held, which will make you fall in love with the local culture. Also, bands from all over the country perform at the Hornbill Rock Festival, which happens at the same time. Wouldn't want to miss that, would you?",October to June,Best Time:,11 Kohima Attractions,https://www.holidify.com/places/kohima/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/kohima/hotels-where-to-stay.html,December,12
30,https://www.holidify.com/places/lucknow/,"31. Lucknow, Uttar Pradesh",https://www.holidify.com/res/images/patt.png,4.1,/5,View 41+ photos,Known For :,Bara Imambara,Chota Imambara,British Residency,"One of the oldest cities in India, historically significant and well known for it's heritage, arts and culture, Lucknow is one of the most popular tourist cities in North India. Food, Architecture, Heritage, a Nawabi old world charm or your shopping spree- there are one too many reasons to spend your winters in Lucknow. One of the most pleasant months to visit the city, the weather in December lets you enjoy the most of hopping from one market to another, Mughlai Cuisine or a heritage walk through its monuments.",October to March,Best Time:,47 Lucknow Attractions,https://www.holidify.com/places/lucknow/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/lucknow/hotels-where-to-stay.html,December,12
31,https://www.holidify.com/places/dudhwa-national-park/,"32. Dudhwa National Park, Uttarakhand",https://www.holidify.com/res/images/patt.png,2.7,/5,View 15+ photos,Best Time:,,,,"Dudhwa National Park is all about wildlife, nature and diversity and is a perfect getaway for nature buffs and wildlife lovers. The place inhabits plethora of rare and endangered species including Tiger, Hispid hare, Swamp deer, Bengal Florican and Leopard and over 400 species of birds. Head to Dudhwa in December for exciting safaris and tiger spotting. The winters are the best time to explore the forests and experience the natural beauty of the region. It is also a photographers paradise in December as it is easier to spot animals and get great photographs in the winter forests.",December to Apr,,,,View Hotels,https://www.holidify.com/places/dudhwa-national-park/hotels-where-to-stay.html,December,12
32,https://www.holidify.com/places/nainital/,"33. Nainital, Uttarakhand - Misty lakes and mountains",https://www.holidify.com/res/images/patt.png,4.3,/5,View 36+ photos,Known For :,Naini Lake,Snow View Point,Mall Road Nainital,"The gem of Uttarakhand - Nainital is a charming hill station that sits prettily at the green foothills of the Kumaon ranges in the Himalayas. Located at an elevation of around 1938 metres, the epicentre of the town’s popularity and beauty lies within the gorgeous Naini Lake, after which the town is named. Founded by the British due to its resemblance to the Cumbrian Lake District, Nainital brims with elegant colonial structures that amplify the beauty of this place. It is a perfect weekend getaway from the Indian capital of Delhi. If you're lucky, you'll be able to enjoy the first snow there!",Throughout the year,Best Time:,33 Nainital Attractions,https://www.holidify.com/places/nainital/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/nainital/packages.html,December,12
33,https://www.holidify.com/state/sikkim/,34. Sikkim - Home to the Kanchenjunga,https://www.holidify.com/res/images/patt.png,,,,,,,,"Sikkim, located in the north-eastern region of India, is a small state with a big heart. Travelling across this Himalayan state is particularly highlighted by the dramatic contouring of the scenery from thick woodlands to colourful meadows to few barren patches to the panoramic views of the snowcapped mountains. Occupied by warm-hearted people offering some of the best hospitality and boasting of magnificent treks, snow activities and scenic views, Sikkim is truly a destination people fall in love with! Sikkim is amazing in winters if you love snow treks, frozen lakes and picture-postcard worthy winter landscapes.",,,,,,,December,12
