,card href,card-heading,card-img-top src,rating-badge,light,num-photos,mb-3,clickable,clickable 2,clickable 3,card-text,mb-3 2,mb-3 3,collection-cta,collection-cta href,btn,btn href,Time,TimeInNumber
10,https://www.holidify.com/places/andaman-nicobar-islands/,"11. Andaman & Nicobar - Blue seas, virgin islands and colonial past",https://www.holidify.com/res/images/patt.png,4.5,/5,View 19+ photos,Known For :,Radhanagar Beach,Cellular Jail,Ross Island,"Lagoons of crystal clear water and scenic beaches topped with a little bit of history make Andaman and Nicobar one of the most perfect places to visit in September for an enjoyable, laid-back holiday. One can go on long treks, laze around in the backwaters of the island, or if you're feeling a little more adventurous, even go for a bit of deep sea diving. From the pristine, untouched beaches of Neil and Havelock Islands to the bustling town of Port Blair, the Andamans have something to offer to every tourist.",October to Jun,Best Time:,82 Andaman Attractions,https://www.holidify.com/places/andaman-nicobar-islands/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/andaman-nicobar-islands/packages.html,September,9
11,https://www.holidify.com/places/amritsar/,"12. Amritsar, Punjab - Gateway to Punjab - home to Golden Temple",https://www.holidify.com/res/images/patt.png,4.4,/5,View 44+ photos,Known For :,Golden Temple,Wagah Border,Jallianwala Bagh,"The holy city of Punjab is quite pleasant around this time with occasional showers and full of greenery. The world-famous Golden Temple is crowded throughout the year while places like Chand Baori, Durgiana Temple, Akal Takht and the spectacular Wagah Border Ceremony. The Jallianwala Bagh site has much history of the country to not be missed. Visit Amritsar in September before the peak season for holidays begins in October.",October to March,Best Time:,33 Amritsar Attractions,https://www.holidify.com/places/amritsar/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/amritsar/packages.html,September,9
12,https://www.holidify.com/places/coonoor/,"13. Coonoor, Tamil Nadu",https://www.holidify.com/res/images/patt.png,4.3,/5,View 5+ photos,Known For :,Sim's Park,Dolphin's Nose,Ketti Valley,"A relatively unexplored part of the Southern India, Coonoor is a beautiful town in Tamil Nadu that is packed with some exciting mix of attractions. The more than a hundred-year-old Sim’s Park which is a rather unusual botanical garden exhibiting a variety of floral and shrubs, the Lamb’s Rock offers a bird view of the landscape, while the Dolphin’s nose, St Catherine Falls and Hidden Valley are other must see places in Coonoor which makes for an all season destination.",October to March,Best Time:,17 Coonoor Attractions,https://www.holidify.com/places/coonoor/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/coonoor/hotels-where-to-stay.html,September,9
13,https://www.holidify.com/places/ooty/,"14. Ooty, Tamil Nadu - Queen of the Nilgiris",https://www.holidify.com/res/images/patt.png,4.2,/5,View 30+ photos,Known For :,Nilgiri Mountain Railway,Ooty Lake,"Emerald Lake, Ooty","The Blue Mountains have always been shrouded in mysticism, and Ooty is no exception to that. For every mountain lover, the very idea of travelling to the city known as the Queen of the Hills holds an allure like no other. Once regarded as the summer headquarters of the East India Company (and for a very good reason), Ooty, also known as Udagamandalam, is a hill station in Tamil Nadu which serves as a very popular tourist destination for anyone looking for a picturesque place to relax and unwind. Ooty is nestled amidst the Nilgiri hills at an altitude of 2,240 meters above sea level and enjoys a favourable climate all year round.",Throughout the year,Best Time:,43 Ooty Attractions,https://www.holidify.com/places/ooty/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/ooty/hotels-where-to-stay.html,September,9
14,https://www.holidify.com/places/almora/,"15. Almora, Uttarakhand - A Cozy Heritage Town Nestled in the Himalayas.",https://www.holidify.com/res/images/patt.png,3.9,/5,View 20+ photos,Known For :,Zero Point,Jageshwar,Kasar Devi,"Cradled in the wilderness of Himalayan ranges, the sprawling town of Almora shaped like a horse-shoe is a hill station that boasts of a pre-British heritage and an adyllic vibe.",Throughout the year,Best Time:,16 Almora Attractions,https://www.holidify.com/places/almora/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/almora/packages.html,September,9
15,https://www.holidify.com/places/kinnaur/,"16. Kinnaur, Himachal Pradesh - The Land of God",https://www.holidify.com/res/images/patt.png,4.4,/5,View 11+ photos,Known For :,Reckong Peo,Kalpa,Sarahan,"Kinnaur, also known as ""Land of god"" is about 235 Km from Shimla and is known for its serenity and beauty of the lush green and rocky mountainscape having Satluj, Baspa and Spiti river snaking through it.",April to October,Best Time:,11 Kinnaur Attractions,https://www.holidify.com/places/kinnaur/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/kinnaur/packages.html,September,9
16,https://www.holidify.com/places/kabini/,"17. Kabini, Karnataka - Home to the Kabini Wildlife Sanctuary",https://www.holidify.com/res/images/patt.png,4.0,/5,View 15+ photos,Known For :,"Jungle Safari, Kabini",Boating in Kabini,,"Once a private hunting area for the British, this famous wildlife destination has a rich variety of flora and fauna making it a gorgeous tourist spot.",Throughout the year,Best Time:,5 Kabini Attractions,https://www.holidify.com/places/kabini/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/kabini/packages.html,September,9
17,https://www.holidify.com/places/saputara/,"18. Saputara, Gujarat - The Abode of Serpents",https://www.holidify.com/res/images/patt.png,4.0,/5,View 7+ photos,Known For :,Artist Village,Hatgadh Fort,Vansda National park,"Snuggled in the Sahyadris or the Western Ghats, Saputara is a quaint little hill station in the Dang district of Gujarat. Popular for lush green forests, undulating mountains, dazzling waterfalls, dreamy winding roads, livid landscapes and plenty of charming cubbyholes to spend time with your loved ones, the town is the first favourite among tourists. It is located at a height of 875 metres above sea level and is a perfect getaway for eco-lovers, wildlife enthusiasts and people who love adventure sports.",Mid March to mid November,Best Time:,20 Saputara Attractions,https://www.holidify.com/places/saputara/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/saputara/hotels-where-to-stay.html,September,9
18,https://www.holidify.com/places/naukuchiatal/,"19. Naukuchiatal, Uttarakhand",https://www.holidify.com/res/images/patt.png,3.8,/5,View 7+ photos,Known For :,Lake Naukuchiatal,"Boating, Naukuchiatal",Bhimtal Lake,"Naukuchiatal, a small picturesque lake village is a destination for those who seek quietude and tranquility beneath the shade of pure nature. As the name of the place suggests, this place is mainly known for its nine cornered lake which measures up to 1 km in length and 40 m deep.","April to June, September to November",Best Time:,10 Naukuchiatal Attractions,https://www.holidify.com/places/naukuchiatal/sightseeing-and-things-to-do.html,,,September,9
19,https://www.holidify.com/places/chikmagalur/,"20. Chikmagalur, Karnataka - The Coffee Land of Karnataka",https://www.holidify.com/res/images/patt.png,4.3,/5,View 15+ photos,Known For :,Baba Budangiri,Mullayanagiri,Bhadra Wildlife Sanctuary,"If you love the aroma of freshly brewed coffee in the mornings, you are going to love Chikmagalur, which has a perpetual fragrance of coffee lingering in the air. Very famously known as the ‘Coffee Land of Karnataka’, Chikmagalur is situated in the foothills of the Mullayangiri Range in Karnataka and stands at an altitude of 3400 feet. Famous for its tall mountains, lush green forests and its tranquil environment (apart from its coffee production), Chikmagalur is a very popular tourist destination and is a quaint getaway from the busy life of the city.",Throughout the year,Best Time:,22 Chikmagalur Attractions,https://www.holidify.com/places/chikmagalur/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/chikmagalur/hotels-where-to-stay.html,September,9
20,https://www.holidify.com/places/kalpa/,"21. Kalpa, Himachal Pradesh",https://www.holidify.com/res/images/patt.png,4.0,/5,View 25+ photos,Known For :,Kinnaur Kailash,Trekking to Chakka,Suicide Point,"Kalpa, the main village of , in the Sutlej River Valley is a place to remember and cherish. Known for its many beautiful temples and monasteries, this town is also famed for its apple orchards. The majestic Kinnaur-Kailash range peeking from across the Sutlej River makes for a blissful break.",March to September,Best Time:,10 Kalpa Attractions,https://www.holidify.com/places/kalpa/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/kalpa/packages.html,September,9
21,https://www.holidify.com/places/rishikesh/,"22. Rishikesh, Uttarakhand - Yoga Capital of the World",https://www.holidify.com/res/images/patt.png,4.3,/5,View 37+ photos,Known For :,Rafting in Rishikesh,Lakshman Jhula,Triveni Ghat,"Situated along the convergence of Ganga and Chandrabhaga, Rishikesh on the foothills of Himalayas is the hub of many ancient temples, popular cafes, yoga ashrams and adventure sports.Rishikesh is the most beautiful blend of spiritual and adrenaline pumping experiences. With Whitewater Rafting industry growing and a number of camping and cafe spots springing up, Rishikesh has grown immensely as a favourite, catering to people with different needs.",Throughout the year,Best Time:,53 Rishikesh Attractions,https://www.holidify.com/places/rishikesh/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/rishikesh/packages.html,September,9
22,https://www.holidify.com/places/dubare/,"23. Dubare, Karnataka - A Land of Elephants",https://www.holidify.com/res/images/patt.png,4.2,/5,View 14+ photos,Known For :,Dubare Elephant Camp,Nisargadhama,Adventure Activities,"A sparkling past nestled in its forests and wildlife and an equally vibrant present interacting with the elephants and a number of adventure activities, Dubare is an experience you don't get to witness everyday.",September to May,Best Time:,6 Dubare Attractions,https://www.holidify.com/places/dubare/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/dubare/hotels-where-to-stay.html,September,9
23,https://www.holidify.com/places/malvan/,"24. Malvan, Maharashtra",https://www.holidify.com/res/images/patt.png,4.1,/5,View 13+ photos,Known For :,Sindhudurg Fort,Scuba Diving in Malvan,"Rock Garden, Malvan","Complete with beautiful beaches, dense vegetation lining the coastal areas of the Konkan belt, Malvan is one of the traditionally intact pockets of Maharashtra. It is well known historically for the  of Chatrapati Shivajiraje. Famous in the state for its delicious Malvani cuisine and its impressive culture, Malvan is a small fair in itself. Apart from major attractions like the Tarkarli beach and the Sindhudurg Fort, Malvan also has grand celebrations for Ganeshotsav which happens during the end of August and early September.",November to March,Best Time:,23 Malvan Attractions,https://www.holidify.com/places/malvan/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/malvan/hotels-where-to-stay.html,September,9
24,https://www.holidify.com/places/srinagar/,"25. Srinagar, Jammu & Kashmir - The Paradise on Earth",https://www.holidify.com/res/images/patt.png,4.5,/5,View 38+ photos,Known For :,Dal Lake,Shalimar Bagh,Wular Lake,"Famously known as 'Heaven on Earth', Srinagar is every bit the epitome of paradise on earth. As picturesque as the most stunning painting to ever be painted, Srinagar, the capital of Jammu and Kashmir, lies on the banks of the Jhelum river, and is blessed with splendid lakes and gardens. Srinagar is a beauty that every eye needs to behold. Srinagar has a cool, pleasant climate all year round, contributing to the perpetual influx of tourists visiting this city which offers a plethora of gorgeous scenic vistas. Septembers in Srinagar being pleasantly cool with light traces of rainfall, is a good time to visit the gentle cover of green that the rains have left behind.",April to October,Best Time:,39 Srinagar Attractions,https://www.holidify.com/places/srinagar/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/srinagar/packages.html,September,9
25,https://www.holidify.com/places/satara/,"26. Satara, Maharashtra",https://www.holidify.com/res/images/patt.png,4.9,/5,,Known For :,Pratapgad Fort,Thoseghar Falls,Vajrai Falls,"Extremely alluring, pleasantly boisterous and wreathed in clouds - Gangtok, the capital city of the Sikkim can also give you a spectacular view of Mt. Kanchenjunga, at a distant skyline. The pristine hill station nestled in mountains and clouds is also a base for a whole lot of trekkers to the Himalayan mountain ranges. The mesmerising prismatic beauty and the beautiful winding hill roads are even more breathtaking if seen from a bird’s eye view in a cable car.",,,16 Satara Attractions,https://www.holidify.com/places/satara/sightseeing-and-things-to-do.html,,,September,9
26,https://www.holidify.com/places/gangtok/,"27. Gangtok, Sikkim - The Gateway to Sikkim",https://www.holidify.com/res/images/patt.png,4.4,/5,View 28+ photos,Known For :,Nathula Pass,"MG Road, Gangtok",Rumtek Monastery,"Extremely alluring, pleasantly boisterous and wreathed in clouds - Gangtok, the capital city of the Sikkim can also give you a spectacular view of Mt. Kanchenjunga, at a distant skyline. The pristine hill station nestled in mountains and clouds is also a base for a whole lot of trekkers to the Himalayan mountain ranges. The mesmerising prismatic beauty and the beautiful winding hill roads are even more breathtaking if seen from a bird’s eye view in a cable car.",Throughout the year,Best Time:,33 Gangtok Attractions,https://www.holidify.com/places/gangtok/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/gangtok/packages.html,September,9
27,https://www.holidify.com/places/mcleodganj/,"28. Mcleodganj, Himachal Pradesh - Land of His Holiness the Dalai Lama - Little Lhasa",https://www.holidify.com/res/images/patt.png,4.4,/5,View 19+ photos,Known For :,Bhagsu Falls,Namgyal Monastery,Bhagsunag Temple,"Mcleodganj is a hill station near Dharamshala, popular among trekkers. Its culture is a beautiful blend of Tibetan with some British influence.",October to June,Best Time:,37 Mcleodganj Attractions,https://www.holidify.com/places/mcleodganj/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/mcleodganj/packages.html,September,9
28,https://www.holidify.com/places/pondicherry/,29. Pondicherry - The French Riviera of the East,https://www.holidify.com/res/images/patt.png,4.1,/5,View 29+ photos,Known For :,"Paradise Beach, Pondicherry",Aurobindo Ashram,Auroville,"Pondicherry, officially known as Puducherry, and commonly referred to as just Pondy, is one of the seven Union Territories of India. This former French colony is a perfect amalgamation of the traditional Indian sensibilities and French architecture, making it a dreamy escape that offers the best of both worlds.",October to March,Best Time:,48 Pondicherry Attractions,https://www.holidify.com/places/pondicherry/sightseeing-and-things-to-do.html,View Packages,https://www.holidify.com/places/pondicherry/packages.html,September,9
29,https://www.holidify.com/places/gokarna/,"30. Gokarna, Karnataka - Land of palm trees, blue seas and golden sands",https://www.holidify.com/res/images/patt.png,4.3,/5,View 21+ photos,Known For :,Om Beach,Mahabaleshwara Temple,"Paradise Beach, Gokarna","With its pristine beaches and breathtaking landscapes, Gokarna is a Hindu pilgrimage town in Karnataka and a newly found hub for beach lovers and hippies.",Throughout the year,Best Time:,20 Gokarna Attractions,https://www.holidify.com/places/gokarna/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/gokarna/hotels-where-to-stay.html,September,9
30,https://www.holidify.com/places/ajanta-and-ellora-caves/,"31. Ajanta and Ellora Caves, Maharashtra - World Heritage Ancient Rock-Cut Caves",https://www.holidify.com/res/images/patt.png,4.3,/5,View 37+ photos,Known For :,Ajanta Caves,"Grishneshwar Temple, Ellora","The Buddhist Caves, Ellora","Ajanta and Ellora caves, considered to be one of the finest examples of ancient rock-cut caves are located near Aurangabad in the state of Maharashtra, India. Adorned with beautiful sculptures, paintings and frescoes, Ajanta and Ellora caves are an amalgamation of Buddhist, Jain and Hindu monuments as the complex includes both Buddhist monasteries as well as Hindu and Jain temples. The Ajanta caves are 29 in number and were built in the period between 2nd century BC and 6th century AD whereas the Ellora Caves are more spread out and 34 in number and dates to the period between 6th and 11th Century AD.",June to March,Best Time:,12 Ajanta Caves Attractions,https://www.holidify.com/places/ajanta-and-ellora-caves/sightseeing-and-things-to-do.html,View Hotels,https://www.holidify.com/places/ajanta-and-ellora-caves/hotels-where-to-stay.html,September,9
